ISBN13,Author
9.78068E+12,"Bernhard Schlink,Carol Brown Janeway"
9.78053E+12,Eric Jerome Dickey
9.78061E+12,Kristin Hannah
9.78006E+12,Patricia Gaffney
9.78074E+12,Mary Higgins Clark
9.78068E+12,Barbara Delinsky
9.78068E+12,Richard Paul Evans
9.78074E+12,Marc Levy
9.78038E+12,Laney Katz Becker
9.78068E+12,John Irving
9.78068E+12,Vladimir Nabokov
9.78045E+12,Nicholas Sparks
9.78067E+12,Jennifer Lauck
9.78068E+12,Richard North Patterson
9.78014E+12,Joe Keenan
9.78061E+12,Jeanne Ray
9.78045E+12,Nicholas Sparks
9.78045E+12,Nicholas Sparks
9.78157E+12,Tony Parsons
9.78006E+12,Jane McCafferty
9.78039E+12,"Laura Esquivel,Cathleen Toelke,Carol &amp; Thomas"
9.78035E+12,J.R.R. Tolkien
9.78053E+12,Venise Berry
9.78039E+12,Sebastian Junger
9.7804E+12,Nora Roberts
9.78067E+12,Jan Karon
9.78039E+12,Cormac McCarthy
9.78032E+12,James Patterson
9.78074E+12,"Mary Higgins Clark,Carol Higgins Clark"
9.78032E+12,"James Patterson,Andrew Gross"
9.78068E+12,Richard Paul Evans
9.78084E+12,Travis Thrasher
9.7804E+12,"John McEnroe,John Kaplan"
9.78068E+12,Barbara Delinsky
9.78053E+12,Eric Jerome Dickey
9.78035E+12,Sally Mandel
9.78045E+12,Linda Lay Shuler
9.78067E+12,Paul Theroux
9.78072E+12,Dick Francis
9.78045E+12,Janet Dailey
9.78039E+12,"Claude Lanzmann,Simone De Beauvoir"
9.78006E+12,"Lemony Snicket,Brett Helquist"
9.78001E+12,Matthew Thomas
9.78225E+12,"Boris Vian,Noël Arnaud"
9.78225E+12,"Gabriel Garcia Marquez,Claude Couffon"
9.78202E+12,Luis Sepulveda
9.78075E+12,Hubert Selby
9.78074E+12,Jacob Weisberg
9.78014E+12,David Lodge
9.78095E+12,Lily Seafield
9.78057E+12,Philip Ardagh
9.78035E+12,Iain Banks
9.78074E+12,Jacob Weisberg
9.78185E+12,David Crombie
9.78014E+12,John Steinbeck
9.78185E+12,Michael O'Mara
9.78186E+12,Richard Brassey
9.78287E+12,"William Vance,Jean Van Hamme"
9.7802E+12,R. W. Holder
9.78184E+12,From The Editors Of Southwater
9.78225E+12,Bernard Werber
9.78186E+12,Andy Sloss
9.78077E+12,"Allan Zola Kronzek,Elizabeth Kronzek"
9.78184E+12,Charles L Squire
9.78014E+12,Gordon Jarvie
9.78057E+12,Philip Ardagh
9.78226E+12,Boris Vian
9.78184E+12,Alan Spence
9.78089E+12,"Helene Siegel,Karen Gillingham"
9.78141E+12,A A Milne
9.78042E+12,A. A. Milne
9.78075E+12,Eric Thompson
9.78038E+12,Elizabeth Strout
9.78006E+12,Russell Banks
9.78032E+12,David Sedaris
9.78156E+12,Leslie Feinberg
9.78006E+12,Neil Gaiman
9.78189E+12,Chris Anne Wolfe
9.78189E+12,Lauren Sanders
9.78045E+12,Gael Baudino
9.78156E+12,Lauren Maddison
9.7804E+12,Carol Anshaw
9.78096E+12,Jean Stewart
9.78156E+12,Emma Donoghue
9.78039E+12,Deborah E. McDowell
9.78089E+12,Karen X. Tulchinsky
9.78156E+12,Dorothy Allison
9.78156E+12,Jill Thompson
9.78156E+12,Jody Seay
9.78055E+12,Manda Scott
9.78055E+12,Manda Scott
9.78045E+12,Dean Koontz
9.78079E+12,Jeff Foxworthy
9.78035E+12,Terry Brooks
9.78055E+12,A.C. Crispin
9.78055E+12,A.C. Crispin
9.78055E+12,A.C. Crispin
9.78031E+12,Madelyn Arnold
9.78068E+12,Tamora Pierce
9.78045E+12,Carolyn Chute
9.78082E+12,Sara Orwig
9.78043E+12,Dean Koontz
9.78045E+12,Melisa Michaels
9.78006E+12,Isobel Bird
9.78031E+12,"Frederik Pohl,C. M. Kornbluth"
9.78044E+12,Vonda McIntyre
9.78043E+12,John Varley
9.78037E+12,Nancy Garden
9.78079E+12,Christopher Rice
9.78035E+12,Nicola Griffith
9.78038E+12,Jane Lindskold
9.78031E+12,Julie Campbell
9.78037E+12,Nancy Garden
9.78035E+12,Lee Smith
9.78044E+12,Jacqueline Woodson
9.78044E+12,Jacqueline Woodson
9.78077E+12,Pat Summitt
9.78035E+12,Richard Belzer
9.78039E+12,Thomas Harris
9.78157E+12,Nick Hornby
9.78035E+12,Douglas Adams
9.78052E+12,Colleen McCullough
9.78074E+12,Stephen King
9.7804E+12,Robert B. Parker
9.78188E+12,Andrew L Johnson
9.78031E+12,Marian Babson
9.78081E+12,"Kathleen O'Neal Gear,W. Michael Gear"
9.78045E+12,Dean Koontz
9.78089E+12,Paul Phifer
9.78044E+12,Peter Hoeg
9.78045E+12,Erma Bombeck
9.78067E+12,John Mortimer
9.78039E+12,E.L. Doctorow
9.78039E+12,Simon Schama
9.7808E+12,Frank Waters
9.78059E+12,Karen Hesse
9.78069E+12,"Kenneth Oppel,S.D. Schindler"
9.78069E+12,"Carol Ryrie Brink,Richard Mantel"
9.78044E+12,K. A. Applegate
9.78006E+12,"C. S. Lewis,Pauline Baynes"
9.78006E+12,"C. S. Lewis,Pauline Baynes"
9.78044E+12,Shelly Roberts
9.78015E+12,Diane Duane
9.78015E+12,Diane Duane
9.78015E+12,Diane Duane
9.78156E+12,Carolee Brockman
9.78044E+12,Rachel Roberts
9.78044E+12,"Shelley Roberts,Rachel Roberts"
9.78044E+12,Rachel Roberts
9.78044E+12,Rachel Roberts
9.78044E+12,Rachel Roberts
9.78044E+12,Lensey Namioka
9.7809E+12,Jackie Eileen Behrend
9.78069E+12,"Andrew Clements,Brian Selznick"
9.78035E+12,Douglas Adams
9.78044E+12,Lois Lowry
9.78185E+12,"Brother Yun,Paul Hattaway"
9.78208E+12,Katherine Khodorowsky
9.7835E+12,Milena Moser
9.78326E+12,Patricia Highsmith
9.7834E+12,"Ken Follett,Gabriele Conrad,Lore Straßl"
9.7834E+12,"Ken Follett,Jürgen Speh,Till R. Lohmeyer,Gabriele"
9.78035E+12,Stephen R. Donaldson
9.78035E+12,Stephen R. Donaldson
9.78075E+12,Bernhard Schlink
9.78045E+12,Stephen King
9.78079E+12,"Ellen Rimbauer,Joyce Reardon,Stephen King"
9.78042E+12,"Todd Herzog,Sander Gilman"
9.78052E+12,John Borneman
9.78081E+12,Robert S. McElvaine
9.78088E+12,Bram Stoker
9.78035E+12,Michael A. Stackpole
9.78067E+12,Douglas Adams
9.78081E+12,Langston Hughes
9.78045E+12,Anne Perry
9.78037E+12,Carol Matthews
9.78038E+12,Carole Matthews
9.78039E+12,"Jacqueline L. Tobin,Raymond G. Dobard,Maude S. Wah"
9.78045E+12,Marion Zimmer Bradley
9.78094E+12,Andrei Codrescu
9.78037E+12,Carolyne Aarsen
9.78055E+12,Louis L'Amour
9.7809E+12,Jack Chapman
9.78084E+12,Anthony J Alessandra
9.78088E+12,Charles R Swindoll
9.7804E+12,Tom Clancy
9.78031E+12,Orson Scott Card
9.78069E+12,"V. A. Howard,J. H. Barton"
9.78043E+12,"Tom Clancy,Steve Pieczenik"
9.78039E+12,John Grisham
9.78085E+12,Walter P. Wilson
9.78193E+12,"Bruce Fries,Marty Fries"
9.78067E+12,Rush Limbaugh
9.78044E+12,John Grisham
9.78088E+12,Anne Dingus
9.78038E+12,Kate Chopin
9.78079E+12,"Kirk Kazanjian,Kirk Kazanjian"
9.78039E+12,Donald Merriam Allen
9.78043E+12,Tom Clancy
9.78039E+12,"William R. Maples,Michael Browning"
9.78038E+12,Carl Hausman
9.78038E+12,Richard Peck
9.78045E+12,Michael Connelly
9.78067E+12,Judith McNaught
9.78052E+12,Lilian Jackson Braun
9.78044E+12,John Lescroart
9.78045E+12,John Jakes
9.78039E+12,Alice McDermott
9.78045E+12,Hilary Bailey
9.78044E+12,Howard Fast
9.78045E+12,"Jessica Fletcher,Donald Bain"
9.78044E+12,Belva Plain
9.78045E+12,Margaret Truman
9.78035E+12,Richard North Patterson
9.78045E+12,Eileen Goudge
9.78044E+12,Danielle Steel
9.78067E+12,Arnette Lamb
9.78052E+12,Catherine Coulter
9.78038E+12,"Piers Anthony,Piers A. Jacob"
9.78344E+12,"Anne Rice,Michael Schulte"
9.78039E+12,Walter Cronkite
9.78156E+12,Tom Mula
9.78037E+12,Lois Faye Dyer
9.78074E+12,Sharon Lamb
9.78069E+12,Sir Arthur Conan Doyle
9.78055E+12,Agatha Christie
9.78089E+12,Mark Cohen
9.78006E+12,"Sherry Shahan,Betsy Haynes"
9.78155E+12,Helen R. Myers
9.78084E+12,Della Rowland
9.78038E+12,Irving Adler
9.78038E+12,Elizabeth Peters
9.78038E+12,Shirlee Busbee
9.78055E+12,Emily Brontë
9.78045E+12,Sidney Sheldon
9.78043E+12,Robin Cook
9.78061E+12,Frank Peretti
9.78077E+12,John A. Keel
9.78059E+12,Jan Gabriel
9.78037E+12,Rebecca Winters
9.78006E+12,Meg Cabot
9.78055E+12,Tanith Lee
9.78037E+12,Cathy Thacker
9.78039E+12,Richard Burton
9.78055E+12,Tami Hoag
9.78031E+12,Jeffrey Eugenides
9.78043E+12,Beverly Hastings
9.78045E+12,"Savinien Cyrano De Bergerac,G. Strachan"
9.78013E+12,James C. Robertson
9.78037E+12,Teresa Southwick
9.78045E+12,"Kate Chopin,Barbara H. Solomon"
9.78014E+12,Judith Guest
9.78044E+12,John Grisham
9.78037E+12,Sandra Field
9.78037E+12,Helen Brooks
9.78059E+12,"Blanche Fisher Wright,Blanche Fish Wright"
9.7804E+12,Robin Cook
9.78044E+12,George Gately
9.78043E+12,Dean R. Koontz
9.78079E+12,James Lee Burke
9.78031E+12,Michael Chabon
9.78043E+12,Barbara Michaels
9.78043E+12,Barbara Michaels
9.78043E+12,Barbara Michaels
9.78039E+12,"Norton Juster,Jules Feiffer"
9.78045E+12,Michael Blake
9.78014E+12,John Bellairs
9.78038E+12,Carl Hiaasen
9.78081E+12,Carole Nelson Douglas
9.78035E+12,William Goldman
9.78068E+12,Marc Reisner
9.78087E+12,Mark Bowden
9.78074E+12,Jonathan Pearce
9.78074E+12,Jonathan Pearce
9.78076E+12,Jonathan Pearce
9.78074E+12,Jonathan Pearce
9.78159E+12,Jonathan Pearce
9.78074E+12,Jonathan Pearce
9.78074E+12,Jonathan Pearce
9.78074E+12,Jonathan Pearce
9.78074E+12,Jonathan Pearce
9.78074E+12,Jonathan Pearce
9.78074E+12,Jonathan Pearce
9.78055E+12,Michael Palmer
9.78035E+12,Richard North Patterson
9.78014E+12,Emily Bronte
9.78014E+12,Jane Austen
9.78038E+12,Alain De Botton
9.78067E+12,Douglas Adams
9.78081E+12,Chuck Palahniuk
9.78055E+12,Emily Bronte
9.78067E+12,E. Annie Proulx
9.78157E+12,Adam Davies
9.78095E+12,Harry M. Walker
9.78039E+12,Nicholas Evans
9.78006E+12,Milan Kundera
9.78035E+12,Piers Anthony
9.78055E+12,L.M. Montgomery
9.78347E+12,Hermann Vinke
9.78038E+12,David Mitchell
9.78006E+12,Jonathan Safran Foer
9.78088E+12,Charles Bukowski
9.78014E+12,Jack Kerouac
9.78068E+12,Haruki Murakami
9.78038E+12,"Haruki Murakami,Jay Rubin"
9.78087E+12,"Frances Hodgson Burnett,Gabriela Dellosso"
9.78059E+12,Patricia C. Wrede
9.78045E+12,"Jack London,Alex Kershaw"
9.78159E+12,"Bruce Wilkinson,David Kopp"
9.78059E+12,Patricia C. Wrede
9.78098E+12,Malcolm Goodway
9.78074E+12,Ann-Marie MacDonald
9.78055E+12,Iris Johansen
9.78055E+12,Lisa Gardner
9.78035E+12,Fern Michaels
9.78155E+12,Linda Howard
9.78044E+12,Belva Plain
9.78044E+12,Belva Plain
9.78035E+12,Sue Miller
9.78055E+12,Sheri S. Tepper
9.78039E+12,"Dr. Seuss,Theodor Seuss Geisel"
9.78006E+12,Tobias Wolff
9.78006E+12,"Isaac Bashevis Singer,Maurice Sendak"
9.78016E+12,Mark Helprin
9.78055E+12,Gary Zukav
9.78035E+12,John Irving
9.78068E+12,Ernest Hemingway
9.78039E+12,"Alfred H. Kelly,Herman Belz,Winifred A. Harbison"
9.79E+12,Emile Zola
9.78087E+12,"Plato,John M. Cooper,D. S. Hutchinson,John M. Coop"
9.78031E+12,Jonathan Franzen
9.78091E+12,B Kliban
9.78038E+12,Judy Blunt
9.78014E+12,William Trevor
9.78067E+12,Alice Walker
9.78157E+12,Stephen Gazi
9.78014E+12,Wallace Stegner
9.78014E+12,Don DeLillo
9.78068E+12,Ralph Ellison
9.78055E+12,Isabel Allende
9.78055E+12,Isabel Allende
9.78006E+12,"Shel Silverstein,Shel Silverstein"
9.7804E+12,Jhumpa Lahiri
9.78186E+12,"Liz Trigg,Tessa Evelegh,Stewart Walton,Sally Walto"
9.78081E+12,Charles Sullivan
9.78006E+12,Rebecca Wells
9.78067E+12,Wally Lamb
9.78055E+12,Tom Robbins
9.78068E+12,Ursula Hegi
9.7804E+12,"Samuel Richardson,George Sherburn"
9.78038E+12,Valerie Martin
9.78038E+12,Gabriel Garcia Marquez
9.78084E+12,Gill Farrer-Halls
9.78159E+12,"John Mordock,Myron Korach"
9.78081E+12,Susan Bowes
9.78044E+12,Diana Gabaldon
9.78032E+12,David Sedaris
9.78038E+12,Zadie Smith
9.78088E+12,Natalie Goldberg
9.78081E+12,Sue Grafton
9.78014E+12,William J. Kennedy
9.78014E+12,Bob Shacochis
9.78014E+12,John Steinbeck
9.78159E+12,Randy Alcorn
9.78159E+12,"Nancy Cobb,Connie Grigsby"
9.78345E+12,"Margriet De Moor,Helga Van Beuningen"
9.7835E+12,Armistead Maupin
9.78067E+12,Dale Carnegie
9.78067E+12,Clifford Stoll
9.78045E+12,James Patterson
9.78045E+12,Stephen King
9.78035E+12,Anne Rice
9.78045E+12,James Patterson
9.78035E+12,Anne Rice
9.78068E+12,Sandra Cisneros
9.78044E+12,Gary Paulsen
9.78069E+12,"Marguerite Henry,Wesley Dennis"
9.78081E+12,Tanith Lee
9.78015E+12,Sherry Garland
9.78043E+12,Barbara Michaels
9.78035E+12,"Carl Sagan,Ann Druyan"
9.78156E+12,Kimberly Kirberger
9.78037E+12,Ariella Papa
9.78076E+12,Michael J. Rosen
9.78097E+12,"Dawn Chipman,Pamela Nelson,Mari Florence,Naomi Wax"
9.78014E+12,Shannon Olson
9.78069E+12,Naylor
9.78045E+12,Mary Wollstonecraft Shelley
9.78079E+12,Karen Stolz
9.78045E+12,Clare Naylor
9.78067E+12,Stephen Chbosky
9.78079E+12,"Margaret Weis,Tracy Hickman"
9.78068E+12,Ivan Doig
9.78006E+12,"Isabel Allende,Margaret Sayers Peden"
9.78068E+12,Sylvia Nasar
9.78038E+12,Ha Jin
9.78014E+12,Elizabeth Laird
9.7804E+12,Harlan Ellison
9.78007E+12,"Isabel Allende,Margaret Sayers Peden From The Span"
9.78031E+12,"David M. Gitlitz,Dr. Linda Kay Davidson"
9.78345E+12,Wolfgang Hohlbein
9.78375E+12,Christoph Hein
9.78349E+12,Gaby Hauptmann
9.78345E+12,Carolyn See
9.78342E+12,Christa Wolf
9.7836E+12,Thomas Brussig
9.78382E+12,Piers Vitebsky
9.78343E+12,Christopher A. Weidner
9.78345E+12,Robert Silverberg
9.78342E+12,"Jostein Gaarder,Gabriele Haefs"
9.78035E+12,J.R.R. Tolkien
9.78035E+12,"J.R.R. Tolkien,Christopher Tolkien"
9.78035E+12,H.P. Lovecraft
9.78014E+12,Jack Kerouac
9.78038E+12,Neil Gaiman
9.78045E+12,Pamela Grim
9.78035E+12,Arthur C. Clarke
9.78006E+12,Armistead Maupin
9.78038E+12,Jay Bennett
9.78156E+12,J. Applegate
9.78043E+12,Michael J. Straczynski
9.78044E+12,John Myers Myers
9.7808E+12,Reay Tannahill
9.78081E+12,Jack Whyte
9.78035E+12,STEPHEN R. DONALDSON
9.78035E+12,Stephen R. Donaldson
9.78035E+12,Stephen R. Donaldson
9.78035E+12,Stephen R. Donaldson
9.78035E+12,Stephen R. Donaldson
9.78035E+12,Stephen R. Donaldson
9.78068E+12,Peter Matthiessen
9.78045E+12,Jack Higgins
9.78055E+12,Paul Kent
9.78044E+12,Thomas Harris
9.78035E+12,Michael Crichton
9.78044E+12,"Robin McKinley,Patricia McKillip,Joan Vinge,James"
9.78055E+12,"Hank Whittemore,Caroline Hebard"
9.78092E+12,Ellyn Satter
9.78006E+12,Bill Brittain
9.78045E+12,August Wilson
9.78074E+12,Fern Michaels
9.78037E+12,Nora Roberts
9.78055E+12,Marilynne Robinson
9.78006E+12,Sigrid Nunez
9.78031E+12,Paul Auster
9.78079E+12,Amanda Scott
9.78038E+12,Neil Gaiman
9.78045E+12,John Fowles
9.78038E+12,Colleen McCullough
9.78068E+12,Fodor's
9.78068E+12,A'Lelia Bundles
9.78052E+12,Dorothy L. Sayers
9.78067E+12,Jude Deveraux
9.78068E+12,Arundhati Roy
9.78039E+12,Anne Morrow Lindbergh
9.78055E+12,Laurie R. King
9.78031E+12,Anita Diamant
9.78094E+12,Jeanne DuPrau
9.78081E+12,Louise Erdrich
9.78079E+12,Melinda Haynes
9.78015E+12,"Belle Yang,Amy Tan"
9.78014E+12,Carol Shields
9.78016E+12,Alice Walker
9.78068E+12,Vladimir Nabokov
9.78044E+12,Tim Powers
9.78067E+12,Jean Lorrah
9.78014E+12,Oscar Wilde
9.78046E+12,"Samuel Taylor Coleridge,John Beer"
9.78326E+12,"Paulo Coelho,Cordula Swoboda Herzog"
9.78345E+12,Barbara Erskine
9.7834E+12,Annegrit Arens
9.78345E+12,"Nicholas Sparks,Susanne Höbel"
9.78345E+12,Hans J. Alpers
9.7835E+12,Jerome D. Salinger
9.78352E+12,Hermann Hesse
9.78345E+12,Stephen Chbosky
9.78375E+12,"Claudia Von Zglinicki,Thorsten Futh"
9.78345E+12,Wolfgang Hohlbein
9.78043E+12,"Linda Lael Miller,Anna Jennet,Elaine Crawford,Dian"
9.78055E+12,Jane Feather
9.78055E+12,Louis L'Amour
9.78045E+12,William R. Forstchen
9.78044E+12,Spider Robinson
9.78045E+12,Dennis L. McKiernan
9.78037E+12,Rush
9.78044E+12,Lionel Fenn
9.78037E+12,Carole Halston
9.78037E+12,Christine Rimmer
9.78037E+12,BJ James
9.78035E+12,Iain Banks
9.78057E+12,Milan Kundera
9.78068E+12,Truman Capote
9.78057E+12,Vikram Seth
9.78079E+12,"Beth Nimmo,Darrell Scott,Steve Rabey"
9.78014E+12,"Johann Wolfgang Von Goethe,Michael Hulse,Michael H"
9.78085E+12,Thomas Elsaesser
9.78001E+12,Adrian Plass
9.78055E+12,Adrian Plass
9.78055E+12,Adrian Plass
9.78055E+12,"Adrian Plass,Bridget Plass"
9.78001E+12,Frank Mccourt
9.78014E+12,Thomas Hardy
9.7801E+12,Arthur Golden
9.78049E+12,Stephen Quirke
9.78067E+12,Ann Rule
9.78088E+12,Charles Bukowski
9.78033E+12,James Herbert
9.78014E+12,William Sutcliffe
9.78341E+12,"JANOSCH,JANOSCH"
9.78341E+12,"JANOSCH,JANOSCH"
9.78326E+12,"Jean De Brunhoff,Jean DeBrunhoff"
9.78326E+12,"Jean De Brunhoff,Jean DeBrunhoff"
9.78326E+12,Philippe Fix
9.78344E+12,Claudia Keller
9.78344E+12,"F. Paul Wilson,Wulf Bergner"
9.78361E+12,"Arnold A. Lazarus,Clifford N. Lazarus,Christoph Tr"
9.78345E+12,"Clarissa Pinkola Estés,Mascha Rabben"
9.78379E+12,"Virginia Allen Jensen,Dorcas Woodbury Haller"
9.78341E+12,JANOSCH
9.78341E+12,Janosch
9.78039E+12,Chuck Palahniuk
9.78039E+12,Chuck Palahniuk
9.78097E+12,"John Paul Allen,Alan M. Clark"
9.78038E+12,Christopher Moore
9.78207E+12,Michel Tournier
9.78226E+12,Hubert Jr Selby
9.78003E+12,G. B. Trudeau
9.78084E+12,Gary Larson
9.78014E+12,Garrison Keillor
9.78039E+12,Al Franken
9.78032E+12,Berke Breathed
9.78089E+12,Barbara Ann Kipfer
9.78045E+12,Dick Francis
9.78055E+12,Stephen Fried
9.78059E+12,Patricia C. Wrede
9.78032E+12,George Stephanopoulos
9.78055E+12,Rita Mae Brown
9.78014E+12,"Louisa May Alcott,Elaine Showalter,Elaine Showalte"
9.78044E+12,"Cornelia Funke,Oliver Latsch"
9.78094E+12,"Stan Lee,J Kirby"
9.78068E+12,Camille Paglia
9.78035E+12,James Kahn
9.78043E+12,Robert A. Heinlein
9.78035E+12,Anne McCaffrey
9.78077E+12,"Louisa May Alcott,Devra Newberger Speregen,Richard"
9.78157E+12,James McBride
9.78038E+12,"Louis Sachar,Adam Mccauley"
9.78035E+12,Anne McCaffrey
9.78035E+12,ANNE MCCAFFREY
9.78043E+12,Eric Van Lustbader
9.78044E+12,Robert Asprin
9.78055E+12,"Anne Frank,B.M. Mooyaart,Eleanor Roosevelt"
9.7819E+12,Marshall Govindan
9.78038E+12,Nomi Eve
9.78067E+12,Bruce Catton
9.78055E+12,William Gibson
9.78003E+12,Clement Eaton
9.78043E+12,H.G. Wells
9.78035E+12,"Terry Brooks,Darrell K. Sweet"
9.78035E+12,Terry Brooks
9.78035E+12,Piers Anthony
9.78045E+12,Stephen King
9.78067E+12,Larry McMurtry
9.78039E+12,Sophie Kinsella
9.78039E+12,Sophie Kinsella
9.78055E+12,John Irving
9.78067E+12,Judy Collins
9.78038E+12,Oliver Sacks
9.78037E+12,Carolyne Aarsen
9.78037E+12,Annette Broadrick
9.78081E+12,Barbara Ehrenreich
9.78069E+12,Rachel Cohn
9.78067E+12,Carolyn Keene
9.78157E+12,Rachel Naomi Remen
9.78055E+12,Luanne Rice
9.78052E+12,Jayne Ann Krentz
9.78037E+12,Nora Roberts
9.78045E+12,Joan Smith
9.78067E+12,"Kaye Gibbons,Kaye Gibbons"
9.78052E+12,Bryn C. Collins
9.78079E+12,"Peter Jennings,Todd Brewster"
9.78157E+12,Eliza Osborne
9.78037E+12,Howard Norman
9.78031E+12,John Griesemer
9.78032E+12,Marly A. Swick
9.78087E+12,John L'Heureux
9.78068E+12,Molly Ivins
9.78006E+12,Tony Hillerman
9.78083E+12,Forrest Carter
9.78014E+12,Umberto Eco
9.78035E+12,Greg Bear
9.78044E+12,"Neil Gaiman,Terry Pratchett"
9.78045E+12,Sharyn McCrumb
9.78045E+12,Nicholas Sparks
9.78067E+12,Kathy Reichs
9.78045E+12,Jeffrey Deaver
9.7804E+12,Nevada Barr
9.78035E+12,Martin Cruz Smith
9.78067E+12,V.C. Andrews
9.78083E+12,Stephen Hill
9.7804E+12,Robin Cook
9.78344E+12,E.W. Heine
9.78052E+12,Donna Fletcher
9.78045E+12,Jeanne Larsen
9.78069E+12,Bari Wood
9.78093E+12,James Gould Cozzens
9.78156E+12,"Reidar Jonsson,Marianne Ruuth"
9.78069E+12,June Vendall Clark
9.78087E+12,Robert Reilly
9.78044E+12,Kem Nunn
9.78157E+12,Larry King
9.78006E+12,Barbara Kingsolver
9.78038E+12,Ernest J. Gaines
9.78045E+12,Anne Lamott
9.78067E+12,Bret Lott
9.78006E+12,Zora Neale Hurston
9.78076E+12,Jude Fisher
9.78096E+12,Salman Rushdie
9.7804E+12,G. P. Taylor
9.78055E+12,Bill Bryson
9.78071E+12,"Anne McCaffrey,Ron Walotsky"
9.78014E+12,John Steinbeck
9.78059E+12,Philip Pullman
9.78059E+12,Philip Pullman
9.78059E+12,Philip Pullman
9.78035E+12,John Irving
9.78055E+12,Judy Astley
9.78042E+12,Roger E. Allen
9.78086E+12,"Margaret Tempest,Margaret Tempest"
9.78086E+12,"Enid Blyton,Maureen Bradley"
9.78058E+12,James Barclay
9.78058E+12,James Barclay
9.78039E+12,Kahlil Gibran
9.78001E+12,LIBBY PURVES
9.78158E+12,Jane Kirkpatrick
9.78035E+12,Tess Gerritsen
9.78039E+12,Olive Ann Burns
9.78006E+12,Betty Smith
9.78014E+12,"Michael Ende,Ralph Manheim"
9.78074E+12,Annie Proulx
9.78055E+12,"Corrie Ten Boom,John Sherrill,Elizabeth Sherrill"
9.78079E+12,"Bodie Thoene,Brock Thoene"
9.7808E+12,Marlo Schalesky
9.78038E+12,Mark Salzman
9.7814E+12,Alexander McCall Smith
9.78039E+12,Michael Paterniti
9.78045E+12,John Fowles
9.78044E+12,Dorothy R. Miller
9.78079E+12,Steve Martin
9.78067E+12,Banana Yoshimoto
9.78156E+12,Ann Rae Jonas
9.7809E+12,Reader's Digest
9.78039E+12,"Joseph Campbell,Bill Moyers"
9.78039E+12,Belva Plain
9.7808E+12,Dyanne Gibson
9.78067E+12,Isaac Asimov
9.78067E+12,Bruce Coville
9.78035E+12,Terry Brooks
9.78038E+12,Edwidge Danticat
9.78077E+12,Bill Bryson
9.78089E+12,JOE R LANSDALE
9.78055E+12,"Arturo Perez-Reverte,Margaret Jull Costa"
9.78047E+12,Sheila O'Connor
9.78061E+12,Erik Larson
9.78067E+12,Saul Bellow
9.78092E+12,Dan Millman
9.78156E+12,"Jack Canfield,Mark Victor Hansen,Jennifer Read Haw"
9.7808E+12,Amy Tan
9.78045E+12,Mark Twain
9.78035E+12,J.R.R. Tolkien
9.78044E+12,Ned Vizzini
9.78014E+12,Laurie Halse Anderson
9.78044E+12,Chris Wooding
9.78014E+12,Mary McGarry Morris
9.78156E+12,Brian O'Leary
9.78096E+12,"Brian O'Leary,Meredith Miller"
9.78156E+12,Brian O'Leary
9.78055E+12,David Peat
9.78088E+12,L. Ron Hubbard
9.78074E+12,Jeffery Deaver
9.78031E+12,Stephen Coonts
9.78055E+12,John Whitman
9.78348E+12,Peter Kummer
9.78382E+12,Sven Regener
9.78087E+12,Wendy Leigh
9.78059E+12,Dorothy Sterling
9.78157E+12,Frances Hodgson Burnett
9.78081E+12,"B. K. S. Iyengar,Yehudi Menuhin"
9.78031E+12,Kate Atkinson
9.78039E+12,John Grisham
9.78039E+12,John Grisham
9.78085E+12,Susan M. McIntosh
9.78038E+12,Nevada Barr
9.78072E+12,Thomas Nelson
9.78031E+12,Diane Muldrow
9.78081E+12,Robert Bloch
9.78037E+12,Mollie Molay
9.78089E+12,Grace Collins
9.78039E+12,Judy Blume
9.78951E+12,Ray Bradbury
9.78061E+12,Jonathan Rabb
9.78043E+12,Clive Cussler
9.78006E+12,Patrick Robinson
9.78043E+12,Jack Higgins
9.78055E+12,Robert T. Bakker
9.78067E+12,Fred Saberhagen
9.78043E+12,Richard Moran
9.78045E+12,Michael DiMercurio
9.78031E+12,Stephen Coonts
9.78006E+12,Patrick Robinson
9.78067E+12,Douglas Adams
9.78049E+12,Wilkie Collins
9.78067E+12,Randall Wallace
9.78062E+12,Rhoda Huffey
9.7814E+12,Calvin Trillin
9.78062E+12,Rachel Simon
9.78031E+12,Nick Earls
9.78193E+12,Carol Emshwiller
